CODICE,lon,lat,INDIRIZZO,SPECIE,"NOME
 COMUNE",name
05VRGQi031,18.04711581,40.27415783,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi032,18.04710187,40.27405288,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi033,18.04718824,40.27414541,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi034,18.04722231,40.27403082,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi035,18.04726037,40.27412992,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi036,18.04729904,40.27400812,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi037,18.04733049,40.27411946,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi038,18.04736766,40.27399473,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi039,18.04742608,40.2739802,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi040,18.04755295,40.27407006,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi041,18.04756448,40.27395124,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi042,18.04763622,40.27393443,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi043,18.04781054,40.27385573,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi044,18.04793523,40.27392395,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi045,18.04796823,40.27376882,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
05VRGQi046,18.04801854,40.27374015,Viale Re Galantuomo,Quercus ilex,Leccio,Leccio - Quercus ilex - Viale Re Galantuomo
06PACCh001,18.044992,40.27412716,Piazzale e Aiuole Circostanti il Castello,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Piazzale e Aiuole Circostanti il Castello
06PACCh002,18.04498696,40.27419625,Piazzale e Aiuole Circostanti il Castello,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Piazzale e Aiuole Circostanti il Castello
06PACCh003,18.04460125,40.27424156,Piazzale e Aiuole Circostanti il Castello,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Piazzale e Aiuole Circostanti il Castello
06PACCh004,18.04467136,40.2742969,Piazzale e Aiuole Circostanti il Castello,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Piazzale e Aiuole Circostanti il Castello
06PACCs042,18.0436593,40.27436434,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs043,18.04360641,40.27433752,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs044,18.04354651,40.27430697,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs045,18.04349503,40.27428139,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs046,18.0434436,40.27425635,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs047,18.04333346,40.27421021,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs048,18.04327783,40.27417814,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs049,18.04321611,40.27414783,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs050,18.04315882,40.27412363,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs051,18.04309027,40.27408774,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs052,18.04295544,40.27402106,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs053,18.04289166,40.2739947,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACCs054,18.04283842,40.27395272,Piazzale e Aiuole Circostanti il Castello,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Piazzale e Aiuole Circostanti il Castello
06PACQi005,18.0448819,40.27438845,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi006,18.04482832,40.2744037,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi007,18.04472696,40.27444631,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi008,18.04465774,40.27446726,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi009,18.04462086,40.27448338,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi010,18.04456366,40.27449615,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi011,18.04453151,40.27437043,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi012,18.04453685,40.27430765,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi013,18.04465974,40.27406363,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi014,18.04472306,40.27403745,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi015,18.04504503,40.27412814,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACQi016,18.04505003,40.27418799,Piazzale e Aiuole Circostanti il Castello,Quercus ilex,Leccio,Leccio - Quercus ilex - Piazzale e Aiuole Circostanti il Castello
06PACUm017,18.04426415,40.27442644,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm018,18.04423482,40.27444994,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm019,18.04419009,40.27448756,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm020,18.04417467,40.27440986,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm021,18.04406281,40.27435956,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm022,18.04403618,40.27430003,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm023,18.04359644,40.27420048,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm024,18.04350562,40.27415535,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm025,18.04341178,40.27411888,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm026,18.04333919,40.27408762,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm027,18.04317142,40.27401143,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm028,18.04309542,40.27396282,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm029,18.04302375,40.27393697,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm030,18.04295314,40.27388579,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm031,18.0429282,40.27386006,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm032,18.04289038,40.27381834,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm033,18.04290708,40.27374844,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm034,18.04295146,40.27367477,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm035,18.04297345,40.2736087,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm036,18.043025,40.27348533,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm037,18.04307521,40.27335799,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm038,18.04309769,40.27330434,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm039,18.04315472,40.27316856,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm040,18.04319227,40.27304779,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PACUm041,18.04323189,40.27297903,Piazzale e Aiuole Circostanti il Castello,Ulmus minor,Olmo,Olmo - Ulmus minor - Piazzale e Aiuole Circostanti il Castello
06PQMAs010,18.04552089,40.26417329,Via Raffaello Sanzio,Acaccia saligna,Mimosa sarda,Mimosa sarda - Acaccia saligna - Via Raffaello Sanzio
06PQMAs011,18.04547851,40.26413538,Via Raffaello Sanzio,Acaccia saligna,Mimosa sarda,Mimosa sarda - Acaccia saligna - Via Raffaello Sanzio
06PQMAs013,18.04539861,40.26413809,Via Raffaello Sanzio,Acaccia saligna,Mimosa sarda,Mimosa sarda - Acaccia saligna - Via Raffaello Sanzio
06PQMAs014,18.04536259,40.26413869,Via Raffaello Sanzio,Acaccia saligna,Mimosa sarda,Mimosa sarda - Acaccia saligna - Via Raffaello Sanzio
06PQMCh001,18.04561477,40.26431137,Via Raffaello Sanzio,Chamaerops humilis,Palma nana,Palma nana - Chamaerops humilis - Via Raffaello Sanzio
06PQMCs018,18.04526011,40.26419824,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs019,18.04521649,40.26418364,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs020,18.04528545,40.2641372,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs021,18.0452209,40.26420001,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs022,18.04502044,40.26415697,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs023,18.04507302,40.26421177,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs024,18.04507486,40.26418973,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs025,18.0450259,40.26420917,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCs027,18.04509638,40.26426536,Via Raffaello Sanzio,Cercis siliquastrum,Albero di Giuda,Albero di Giuda - Cercis siliquastrum - Via Raffaello Sanzio
06PQMCu044,18.04516694,40.26472678,Via Raffaello Sanzio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Raffaello Sanzio
06PQMCu045,18.04523621,40.26467859,Via Raffaello Sanzio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Raffaello Sanzio
06PQMCu046,18.0451601,40.26466514,Via Raffaello Sanzio,Cupressus sempervirens,Cipresso mediterraneo,Cipresso mediterraneo - Cupressus sempervirens - Via Raffaello Sanzio
06PQMLn049,18.04521548,40.2646787,Via Raffaello Sanzio,Laurus nobilis,Alloro,Alloro - Laurus nobilis - Via Raffaello Sanzio
06PQMLn051,18.04526915,40.26467773,Via Raffaello Sanzio,Laurus nobilis,Alloro,Alloro - Laurus nobilis - Via Raffaello Sanzio
06PQMNc065,18.04561166,40.26425429,Via Raffaello Sanzio,,,
06PQMPc047,18.04527451,40.2647221,Via Raffaello Sanzio,Phoenix canariensis,Palma delle Canarie,Palma delle Canarie - Phoenix canariensis - Via Raffaello Sanzio
06PQMPh006,18.04566778,40.26413344,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh007,18.04561008,40.26413063,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh008,18.04556792,40.2641337,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh009,18.04552275,40.26413509,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh012,18.04543736,40.26413678,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh015,18.04536259,40.26413869,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh016,18.04536259,40.26413869,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh017,18.04536259,40.26413869,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh030,18.04504724,40.26464076,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh031,18.0451223,40.26469235,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh032,18.04505488,40.26468869,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh033,18.04498565,40.26464335,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh034,18.04498249,40.26468872,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh035,18.04498612,40.26476245,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh036,18.04498607,40.26480195,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh037,18.0449824,40.26472567,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh038,18.0450525,40.26472773,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh039,18.04505072,40.26476573,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh040,18.04504902,40.26480293,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh041,18.04511797,40.26473487,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh042,18.04511635,40.26476921,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh043,18.04511528,40.26480449,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh048,18.04517718,40.26475208,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh050,18.04518311,40.26480506,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh052,18.045354,40.26480191,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh053,18.04550412,40.264785,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh054,18.04551191,40.26471248,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh055,18.04556896,40.26471141,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh056,18.04556293,40.26478599,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh057,18.04562319,40.26479041,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh058,18.04562024,40.26470616,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh059,18.04568346,40.26478901,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh060,18.04575027,40.26474568,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh061,18.0456842,40.26470487,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh062,18.0457507,40.26466105,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh063,18.04575352,40.26458028,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPh064,18.04574934,40.26440392,Via Raffaello Sanzio,Pinus halepensis,Pino d'Aleppo,Pino d'Aleppo - Pinus halepensis - Via Raffaello Sanzio
06PQMPp002,18.04570869,40.26427651,Via Raffaello Sanzio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Raffaello Sanzio
06PQMPp003,18.04579131,40.26422759,Via Raffaello Sanzio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Raffaello Sanzio
06PQMPp004,18.04571368,40.26419487,Via Raffaello Sanzio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Raffaello Sanzio
06PQMPp005,18.04576338,40.26415297,Via Raffaello Sanzio,Pinus pinea,Pino domestico,Pino domestico - Pinus pinea - Via Raffaello Sanzio
